	securityName	securityClass	putCall	cusipSedol	isin	manualIdentifier	ticker	formType	name	lei	currencyCode	payoffProfile	issuerClass	fairValueLevel	couponKind	countryCode	units	fileDate	effectiveDate	superceded	principal	shares	percent	value	sharesChange	percentChange	prevShares	prevValue	percentValueChange	percentOwnershipChange	sharePrice	costBasis	profit	performance	sharesMultiplier	valueMultiplier	allocation	prevAllocation	allocationPercentChange	allocationChange	current	unrealized	realized	pageDataId	lineNbr	default	option	formTypeShort	formattedFileDate	valueChange	bestIdentifier	restricted	safeAllocationChange	latestUnrealized	slug	url	ownershipPercent	ownershipPercentChange	sharesPercentChange	valuePercentChange	symbol
2265	Micron Technology, Inc.	EC		595112103	US5951121038			NPORT-P	CVLC - Morgan Stanley ETF Trust - Calvert US Large-Cap Core Responsible Index ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-26	2024-12-31	False		10169.0		855823	1334.0	15.09903791737408	8835.0	916.0	-6.66		73.77761	750.2445			1.0	0.001	0.199327649604	0.248244495785	-19.705108073520375	-0.048916846181		105.5786					False	NP	02-26	-61000	US5951121038		-0.048916846181	235.5384	morgan-stanley-etf-trust-calvert-us-large-cap-core-responsible-index-etf	https://fintel.io/i/morgan-stanley-etf-trust-calvert-us-large-cap-core-responsible-index-etf	0.0009099193897231768	15.09903791737408	15.09903791737408	-6.66	MU
2266	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Wedmont Private Capital									2025-01-13	2024-12-31	False		13369.0		1328084	482.0	3.7402033056568635	12887.0	1326.0	0.15		76.8135	1026.92				0.001	0.07007723861610123	0.07571628327107868	-7.447598338640851	-0.00563904465497745		98.21537					False	13F	01-13	2000	595112103		-0.00563904465497745	269.0709	wedmont-private-capital	https://fintel.io/i/wedmont-private-capital	0.001196254530554543	3.7402033056568635	3.7402033056568635	0.15	MU
2267	Micron Technology Inc Com	COM		595112103				13F-HR	First United Bank Trust/									2025-01-16	2024-12-31	False		100.0		8416	0.0	0.0	100.0	10.0	-20.0		74.28603	7.428603				0.001	0.0029180179561358334	0.003726054642413489	-21.686120141122338	-0.0008080366862776556		0.9873968					False	13F	01-16	-2000	595112103		-0.0008080366862776556	2.265397	first-united-bank-trust-	https://fintel.io/i/first-united-bank-trust-	8.947973150980202e-06	0.0	0.0	-20.0	MU
2268	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Flagship Harbor Advisors, Llc									2025-01-21	2024-12-31	False		14358.0		1208400	-2540.0	-15.031364658539472	16898.0	1752.0	-31.05		81.22363	1166.209				0.001	0.06346309327338877	0.09624222112624492	-34.05898935962669	-0.03277912785285615		42.16046					False	13F	01-21	-544000	595112103		-0.03277912785285615	225.6555	flagship-harbor-advisors	https://fintel.io/i/flagship-harbor-advisors	0.001284749985017737	-15.031364658539472	-15.031364658539472	-31.05	MU
2269	Micron Technology, Inc.	EC		595112103	US5951121038			NPORT-P	BFOCX - BERKSHIRE FUNDS - Berkshire Focus Fund	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-11	2024-12-31	False		10.0		841	0.0	0.0	10.0	1.0	-100.0		90.51131	0.9051131			1.0	0.001	0.0	0.0		0.0		-0.06351311					False	NP	02-11	-1000	US5951121038		0.0	0.0642869	berkshire-funds	https://fintel.io/i/berkshire-funds	8.947973150980202e-07	0.0	0.0	-100.0	MU
2270	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Keudell/Morrison Wealth Management									2024-10-31	2024-09-30	False		0.0		0	-2114.0	-100.0	2114.0	278.0	-100.0			-278.0	0.0			0.001		0.08135256225695778	-100.0	-0.08135256225695778							False	13F	10-31	-278000	595112103		-0.08135256225695778		keudell	https://fintel.io/i/keudell	0.0	-100.0	-100.0	-100.0	MU
2271	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Colony Group, LLC									2025-02-14	2024-12-31	False		33700.0		3214114	235.0	0.7022262064843867	33465.0	5186.0	-38.03		97.7158	3293.022				0.001	0.008345620665613429	0.01652404834218548	-49.4940919271746	-0.00817842767657205		-456.8304					False	13F	02-14	-1972000	595112103		-0.00817842767657205	-26.144	colony-group-llc1	https://fintel.io/i/colony-group-llc1	0.003015466951880328	0.7022262064843867	0.7022262064843867	-38.03	MU
2272	Micron Technology Inc	Com		595112103				13F-HR	Adell Harriman & Carpenter Inc									2025-01-30	2024-12-31	False		78821.0		6633641	13946.0	21.496724470134875	64875.0	6728.0	-1.41		70.19651	5532.959				0.001	0.46148558127558537	0.4893089669954306	-5.686261155337676	-0.02782338571984523		1100.616					False	13F	01-30	-95000	595112103		-0.02782338571984523	2107.949	adell-harriman-carpenter	https://fintel.io/i/adell-harriman-carpenter	0.007052881917334105	21.496724470134875	21.496724470134875	-1.41	MU
2273	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Northwest Investment Counselors, Llc									2024-10-21	2024-09-30	False		3788.0		392853	0.0	0.0	3788.0	498.0	-21.29		38.52129	145.9186				0.001	0.08890367701306573	0.12473415825356296	-28.725476438987997	-0.03583048124049723		246.9348					False	13F	10-21	-106000	595112103		-0.03583048124049723	221.2901	northwest-investment-counselors-llc	https://fintel.io/i/northwest-investment-counselors-llc	0.0003389492229591301	0.0	0.0	-21.29	MU
2274	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	QUS - SPDR SERIES TRUST - SPDR MSCI USA StrategicFactors ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-27	2024-12-31	False		11949.0		1005627	1979.0	19.849548645937812	9970.0	1033.0	-2.71		55.50747	663.2587			1.0	0.001	0.071894467853	0.073041146928	-1.5699083642954539	-0.001146679075		342.3691					False	NP	02-27	-28000	US5951121038		-0.001146679075	495.0774	spdr-series-trust-spdr-msci-usa-strategicfactors-etf	https://fintel.io/i/spdr-series-trust-spdr-msci-usa-strategicfactors-etf	0.001069193311810624	19.849548645937812	19.849548645937812	-2.71	MU
2275	MICRON TECHNOLOGY	COM		595112103				13F-HR	Game Plan Financial Advisors, LLC									2024-10-15	2024-09-30	False		0.0		0	-5070.0	-100.0	5070.0	666857.0								0.001											False	13F	10-15	-666857000	595112103		0.0		game-plan-financial-advisors-llc	https://fintel.io/i/game-plan-financial-advisors-llc	0.0	-100.0	-100.0		MU
2276	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Strategy Asset Managers Llc									2025-02-12	2024-12-31	False		4321.0		363662	-602.0	-12.228316067438554	4923.0	510.0	-28.82		104.5811	451.8949				0.001	0.0705293048794374	0.09801673121637564	-28.043606429048022	-0.02748742633693824		-88.23955					False	13F	02-12	-147000	595112103		-0.02748742633693824	-33.01716	strategy-asset-managers-llc	https://fintel.io/i/strategy-asset-managers-llc	0.0003866419198538545	-12.228316067438554	-12.228316067438554	-28.82	MU
2277	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Park Avenue Securities Llc									2025-01-14	2024-12-31	False		25711.0		2164	-246.0	-0.9477212312670956	25957.0	2.0	0.0		66.03942	1697.94				0.001	0.022259261560312518	0.030245240363149614	-26.404084434280456	-0.007985978802837097		465.8981					False	13F	01-14	0	595112103		-0.007985978802837097	794.4843	park-avenue-securities-llc	https://fintel.io/i/park-avenue-securities-llc	0.00230061337684852	-0.9477212312670956	-0.9477212312670956	0.0	MU
2278	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Northern Trust Corp									2025-02-14	2024-12-31	False		10712056.0		901526633	1287063.0	13.655850991082964	9424993.0	977466.0	-7.77		27.37746	293268.9				0.001	0.03608701197975565	0.16001176593547273	-77.44727597450033	-0.12392475395571707		608257.7					False	13F	02-14	-75940000	595112103		-0.12392475395571707	745157.8	northern-trust	https://fintel.io/i/northern-trust	0.9585118947979638	13.655850991082964	13.655850991082964	-7.77	MU
2279	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Synergy Financial Management, LLC									2025-01-23	2024-12-31	False		10838.0		947465	10838.0		0.0	0.0			101.7502	1102.769				0.001	0.05309051833270489			0.05309051833270489		-190.6429					False	13F	01-23	947000	595112103		0.05309051833270489	-52.13328	synergy-financial-management-llc	https://fintel.io/i/synergy-financial-management-llc	0.0009697813301032343				MU
2280	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	AB VARIABLE PRODUCTS SERIES FUND, INC. - AB Global Risk Allocation-Moderate Portfolio Class B	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-27	2024-12-31	False		7789.0		655522	-7.0	-0.08978963571062083	7796.0	808.0	-18.94		90.51131	704.9926			1.0	0.001	0.091433442238	0.105872969828	-13.638540236906824	-0.01443952759		-49.47037					False	NP	02-27	-153000	US5951121038		-0.01443952759	50.07306	ab-variable-products-series-fund-inc-ab-global-risk-allocation-moderate-portfolio-class-b	https://fintel.io/i/ab-variable-products-series-fund-inc-ab-global-risk-allocation-moderate-portfolio-class-b	0.000696957628729848	-0.08978963571062083	-0.08978963571062083	-18.94	MU
2281	Micron Technology, Inc.	EC		595112103	US5951121038			NPORT-P	SCAUX - AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST) - Invesco Low Volatility Equity Yield Fund Class A	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-01-29	2024-11-30	False		3521.0		344881	-749.0	-17.540983606557376	4270.0	410.0	-16.1		100.5292	353.9632			1.0	0.001	0.176493680661	0.184504984572	-4.342052833739971	-0.008011303911		-9.081243					False	NP	01-29	-66000	US5951121038		-0.008011303911	-12.63746	aim-counselor-series-trust-invesco-counselor-series-trust-invesco-low-volatility-equity-yield-fund-class-a	https://fintel.io/i/aim-counselor-series-trust-invesco-counselor-series-trust-invesco-low-volatility-equity-yield-fund-class-a	0.0003150581346460129	-17.540983606557376	-17.540983606557376	-16.1	MU
2282	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	FZROX - FIDELITY CONCORD STREET TRUST - Fidelity ZERO Total Market Index Fund	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-26	2024-10-31	False		479284.0		47760650	14689.0	3.1616784511240974	464595.0	51021.0	-6.39		71.19181	34121.1			1.0	0.001	0.199991843376	0.227467814232	-12.079058722556926	-0.027475970856		13639.55					False	NP	12-26	-3261000	US5951121038		-0.027475970856	12340.69	fidelity-concord-street-trust-fidelity-zero-total-market-index-fund	https://fintel.io/i/fidelity-concord-street-trust-fidelity-zero-total-market-index-fund	0.04288620363694395	3.1616784511240974	3.1616784511240974	-6.39	MU
2283	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	HFIGX - HARTFORD MUTUAL FUNDS II INC - Hartford Schroders Diversified Growth Fund Class I	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-19	2024-10-31	False		364.0		36272	-244.0	-40.13157894736842	608.0	66.0	-45.45		67.9503	24.73391			1.0	0.001	0.046858274465	0.087450494244	-46.41737034183205	-0.040592219779		11.53869					False	NP	12-19	-30000	US5951121038		-0.040592219779	10.55225	hartford-mutual-funds-ii-inc-hartford-schroders-diversified-growth-fund-class-i	https://fintel.io/i/hartford-mutual-funds-ii-inc-hartford-schroders-diversified-growth-fund-class-i	3.257062226956794e-05	-40.13157894736842	-40.13157894736842	-45.45	MU
2284	MICRON TECHNOLOGY INC	COM	Put	595112103				13F-HR	CloudAlpha Capital Management Limited/Hong Kong									2025-02-07	2024-12-31	False		95000.0		7995200	-20000.0	-17.391304347826086	115000.0	11926.0	-32.96		104.5811	9935.204				0.001	0.5734752414286869	0.701434760656026	-18.24254034796668	-0.1279595192273391		-1940.004					put	13F	02-07	-3931000	595112103		-0.1279595192273391	-725.904	cloudalpha-capital-management-limited-hong-kong	https://fintel.io/i/cloudalpha-capital-management-limited-hong-kong	0.008500574493431192	-17.391304347826086	-17.391304347826086	-32.96	MU
2285	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Platform Technology Partners									2024-11-04	2024-09-30	False		0.0		0	-1552.0	-100.0	1552.0	204.0	-100.0			-204.0	0.0			0.001		0.07026238798422195	-100.0	-0.07026238798422195							False	13F	11-04	-204000	595112103		-0.07026238798422195		platform-technology-partners	https://fintel.io/i/platform-technology-partners	0.0	-100.0	-100.0	-100.0	MU
2286	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	PFG Advisors									2025-02-07	2024-12-31	False		3244.0		272996	31.0	0.9648303765950825	3213.0	333.0	-18.32		104.554	339.1733				0.001	0.016715818598216716	0.02101583931323191	-20.46085645652911	-0.004300020715015194		-66.15827					False	13F	02-07	-61000	595112103		-0.004300020715015194	-24.69994	pfg-advisors	https://fintel.io/i/pfg-advisors	0.0002902722490177978	0.9648303765950825	0.9648303765950825	-18.32	MU
2287	Micron Technology, Inc.	EC		595112103	US5951121038			NPORT-P	AMOMX - AQR Funds - AQR Large Cap Momentum Style Fund Class I	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-26	2024-12-31	False		5170.0		435107	742.0	16.757000903342366	4428.0	459.0	-5.23		122.5341	633.5012			1.0	0.001	0.068067822771	0.067892078726	0.258857952647563	0.000175744045		-198.394					False	NP	02-26	-24000	US5951121038		0.000175744045	-132.3214	aqr-funds-aqr-large-cap-momentum-style-fund-class-i	https://fintel.io/i/aqr-funds-aqr-large-cap-momentum-style-fund-class-i	0.0004626102119056765	16.757000903342366	16.757000903342366	-5.23	MU
2288	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Axiom International Investors Llc /de									2025-02-12	2024-12-31	False		0.0		0	-200832.0	-100.0	200832.0	20828.0	-100.0			-20828.0	0.0			0.001		0.18288969482339376	-100.0	-0.18288969482339376							False	13F	02-12	-20828000	595112103		-0.18288969482339376		axiom-international-investors-llc-de	https://fintel.io/i/axiom-international-investors-llc-de	0.0	-100.0	-100.0	-100.0	MU
2289	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Axq Capital, Lp									2024-11-14	2024-09-30	False		0.0		0	-10443.0	-100.0	10443.0	1373.0	-100.0			-1373.0	0.0			0.001		0.32078730624398755	-100.0	-0.32078730624398755							False	13F	11-14	-1373000	595112103		-0.32078730624398755		axq-capital-lp	https://fintel.io/i/axq-capital-lp	0.0	-100.0	-100.0	-100.0	MU
2290	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Venture Visionary Partners LLC									2024-10-21	2024-09-30	False		0.0		0	-1928.0	-100.0	1928.0	253662.0								0.001											False	13F	10-21	-253662000	595112103		0.0		venture-visionary-partners-llc	https://fintel.io/i/venture-visionary-partners-llc	0.0	-100.0	-100.0		MU
2291	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Mason & Associates Inc									2025-01-14	2024-12-31	False		0.0		0	-2580.0	-100.0	2580.0	267.0	-100.0			-267.0	0.0			0.001		0.06675141291056128	-100.0	-0.06675141291056128							False	13F	01-14	-267000	595112103		-0.06675141291056128		mason-associates-inc	https://fintel.io/i/mason-associates-inc	0.0	-100.0	-100.0	-100.0	MU
2292	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Pure Financial Advisors, Inc.									2025-01-16	2024-12-31	False		3434.0		289011	79.0	2.354694485842027	3355.0	347.0	-16.71		73.91911	253.8382				0.001	0.006570133850179228	0.00835387832515051	-21.35229178046646	-0.001783744474971282		35.16721					False	13F	01-16	-58000	595112103		-0.001783744474971282	79.05376	pure-financial-advisors	https://fintel.io/i/pure-financial-advisors	0.0003072733980046601	2.354694485842027	2.354694485842027	-16.71	MU
2293	Micron Technology Inc	EC		595112103	US5951121038		MU	NPORT-P	ALAI - Alger ETF Trust - Alger AI Enablers & Adopters ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-11-26	2024-09-30	False		556.0		57662	-130.0	-18.950437317784257	686.0	90.0	-36.67		126.0168	70.06535			1.0	0.001	0.508970575993	1.258964159902	-59.57227439797657	-0.749993583909		-12.40259					False	NP	11-26	-33000	US5951121038		-0.749993583909	-16.16671	alger-etf-trust-alger-ai-enablers-adopters-etf6219	https://fintel.io/i/alger-etf-trust-alger-ai-enablers-adopters-etf6219	4.975073071944993e-05	-18.950437317784257	-18.950437317784257	-36.67	MU
2294	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Pictet Asset Management Holding SA									2025-02-12	2024-12-31	False		3787719.0		318774431	47328.0	1.265322261763543	3740391.0	388003.0	-17.84		83.22947	315249.8				0.001	0.3440125947780039	0.42703647508466236	-19.441870929221803	-0.08302388030665846		3524.585					False	13F	02-12	-69229000	595112103		-0.08302388030665846	51931.68	pictet-asset-management-holding-sa	https://fintel.io/i/pictet-asset-management-holding-sa	0.3389240791545758	1.265322261763543	1.265322261763543	-17.84	MU
2295	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Grant Private Wealth Management Inc									2025-02-12	2024-12-31	False		3990.0		335798	3990.0							335.798				0.001	0.36222746320133226			0.36222746320133226		-70.18502					False	13F	02-12	335000	595112103		0.36222746320133226		grant-private-wealth-management-inc-1782	https://fintel.io/i/grant-private-wealth-management-inc-1782	0.0003570241287241101				MU
2296	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Brandes Investment Partners, Lp									2025-02-10	2024-12-31	False		1281232.0		107828486	56328.0	4.598564458929026	1224904.0	127034.0	-15.12		74.86431	95918.55				0.001	1.20479481280271	1.4283250741123852	-15.64981707323071	-0.2235302613096752		11909.93					False	13F	02-10	-19206000	595112103		-0.2235302613096752	28284.08	brandes-investment-partners-lp	https://fintel.io/i/brandes-investment-partners-lp	0.1146442953617667	4.598564458929026	4.598564458929026	-15.12	MU
2297	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Vise Technologies, Inc.									2025-02-18	2024-12-31	False		13831.0		1164044	6656.0	92.76655052264809	7175.0	744.0	56.45		92.64268	1281.341				0.001	0.09697540552829774	0.09468719286977494	2.416602065360439	0.0022882126585228		-117.3239					False	13F	02-18	420000	595112103		0.0022882126585228	59.43614	vise-technologies-inc	https://fintel.io/i/vise-technologies-inc	0.001237594166512072	92.76655052264809	92.76655052264809	56.45	MU
2298	Micron Technology, Inc.	Com		595112103				13F-HR	Private Trust Co Na									2025-02-05	2024-12-31	False		4657.0		391933	806.0	20.92962866787847	3851.0	399.0	-2.01		88.96132	414.2929				0.001	0.040231707321204194	0.040241136486584256	-0.023431657759481125	-9.429165380062e-06		-22.35974					False	13F	02-05	-8000	595112103		-9.429165380062e-06	37.15668	private-trust-co-na	https://fintel.io/i/private-trust-co-na	0.000416707109641148	20.92962866787847	20.92962866787847	-2.01	MU
2299	MICRON TECHNOLOGY INC	COM	Put	595112103				13F-HR	Mirae Asset Securities (usa) Inc.									2025-02-11	2024-12-31	False		200000.0		16832000	200000.0		0.0	0.0			101.7502	20350.05				0.001	0.5073641199709038			0.5073641199709038		-3518.046					put	13F	02-11	16832000	595112103		0.5073641199709038	-962.05	mirae-asset-securities-usa-inc6625	https://fintel.io/i/mirae-asset-securities-usa-inc6625	0.0178959463019604				MU
2300	MICRON TECHNOLOGY INC	COM		595112103				13F-HR/A	Gladius Capital Management LP									2024-11-15	2024-09-30	False		0.0		0	-2718.0	-100.0	2718.0	357.0	-100.0			-357.0	0.0			0.001		0.043834625026453654	-100.0	-0.043834625026453654							False	13F/A	11-15	-357000	595112103		-0.043834625026453654		gladius-capital-management-lp	https://fintel.io/i/gladius-capital-management-lp	0.0	-100.0	-100.0	-100.0	MU
2301	MICRON TECHNOLOGY INC	COM		595112103				13F-HR/A	Comerica Bank									2025-02-14	2024-12-31	False		184623.0		15537842	-11517.0	-5.87182624655858	196140.0	20341.0	-23.62		20.05137	3701.943				0.001	0.06265923401452818	0.08045857189122314	-22.122363669043214	-0.01779933787669496		11835.93					False	13F/A	02-14	-4804000	595112103		-0.01779933787669496	14195.41	comerica-bank	https://fintel.io/i/comerica-bank	0.01652001647053418	-5.87182624655858	-5.87182624655858	-23.62	MU
2302	Micron Technology Inc	EC		595112103	US5951121038		MU	NPORT-P	PWS - Pacer Funds Trust - Pacer WealthShield ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-09-27	2024-07-31	False		285.0		31298	-61.0	-17.63005780346821	346.0	39.0	-20.51		72.29312	20.60354			1.0	0.001	0.1598357238	0.2009619325	-20.46467616447707	-0.0411262087		10.69516					False	NP	09-27	-8000	US5951121038		-0.0411262087	7.02436	pacer-funds-trust-pacer-wealthshield-etf	https://fintel.io/i/pacer-funds-trust-pacer-wealthshield-etf	2.550172348029358e-05	-17.63005780346821	-17.63005780346821	-20.51	MU
